"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",29.57852,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",29.46763,"B"
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",29.35082,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",29.38967,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",29.55187,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",29.81866,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",29.96752,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",30.21151,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",30.65106,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",30.99458,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",31.20737,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",31.19688,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",31.15447,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",31.18241,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",31.63208,
"TUR","EMP","WOMEN","PC_WKGPOP","Q","2017-Q2",31.56387,
"GBR","EMP","MEN","THND_PER","Q","1999-Q2",14649.48,
"GBR","EMP","MEN","THND_PER","Q","1999-Q3",14745.83,
"GBR","EMP","MEN","THND_PER","Q","1999-Q4",14778.4,
"GBR","EMP","MEN","THND_PER","Q","2000-Q1",14790.52,
"GBR","EMP","MEN","THND_PER","Q","2000-Q2",14850.7,
"GBR","EMP","MEN","THND_PER","Q","2000-Q3",14875.28,
"GBR","EMP","MEN","THND_PER","Q","2000-Q4",14880.13,
"GBR","EMP","MEN","THND_PER","Q","2001-Q1",14942.77,
"GBR","EMP","MEN","THND_PER","Q","2001-Q2",14975.99,
"GBR","EMP","MEN","THND_PER","Q","2001-Q3",14997.64,
"GBR","EMP","MEN","THND_PER","Q","2001-Q4",15012.71,
"GBR","EMP","MEN","THND_PER","Q","2002-Q1",15007.73,
"GBR","EMP","MEN","THND_PER","Q","2002-Q2",15014.2,
"GBR","EMP","MEN","THND_PER","Q","2002-Q3",15047.71,
"GBR","EMP","MEN","THND_PER","Q","2002-Q4",15135.97,
"GBR","EMP","MEN","THND_PER","Q","2003-Q1",15155.93,
"GBR","EMP","MEN","THND_PER","Q","2003-Q2",15226.1,
"GBR","EMP","MEN","THND_PER","Q","2003-Q3",15252.62,
"GBR","EMP","MEN","THND_PER","Q","2003-Q4",15233.98,"B"
"GBR","EMP","MEN","THND_PER","Q","2004-Q1",15328.74,
"GBR","EMP","MEN","THND_PER","Q","2004-Q2",15324.87,
"GBR","EMP","MEN","THND_PER","Q","2004-Q3",15341.72,
"GBR","EMP","MEN","THND_PER","Q","2004-Q4",15425.34,"B"
"GBR","EMP","MEN","THND_PER","Q","2005-Q1",15495.23,
"GBR","EMP","MEN","THND_PER","Q","2005-Q2",15442.48,
"GBR","EMP","MEN","THND_PER","Q","2005-Q3",15492.54,
"GBR","EMP","MEN","THND_PER","Q","2005-Q4",15524.19,
"GBR","EMP","MEN","THND_PER","Q","2006-Q1",15556.4,
"GBR","EMP","MEN","THND_PER","Q","2006-Q2",15607.11,
"GBR","EMP","MEN","THND_PER","Q","2006-Q3",15693.51,
"GBR","EMP","MEN","THND_PER","Q","2006-Q4",15686.73,"B"
"GBR","EMP","MEN","THND_PER","Q","2007-Q1",15689.39,
"GBR","EMP","MEN","THND_PER","Q","2007-Q2",15772.01,
"GBR","EMP","MEN","THND_PER","Q","2007-Q3",15817.17,
"GBR","EMP","MEN","THND_PER","Q","2007-Q4",15879.26,"B"
"GBR","EMP","MEN","THND_PER","Q","2008-Q1",15942.29,
"GBR","EMP","MEN","THND_PER","Q","2008-Q2",15953.87,
"GBR","EMP","MEN","THND_PER","Q","2008-Q3",15853.08,
"GBR","EMP","MEN","THND_PER","Q","2008-Q4",15809.91,
"GBR","EMP","MEN","THND_PER","Q","2009-Q1",15681.18,
"GBR","EMP","MEN","THND_PER","Q","2009-Q2",15463.45,
"GBR","EMP","MEN","THND_PER","Q","2009-Q3",15406.38,
"GBR","EMP","MEN","THND_PER","Q","2009-Q4",15380.53,
"GBR","EMP","MEN","THND_PER","Q","2010-Q1",15340.46,
"GBR","EMP","MEN","THND_PER","Q","2010-Q2",15487.05,
"GBR","EMP","MEN","THND_PER","Q","2010-Q3",15646.57,
"GBR","EMP","MEN","THND_PER","Q","2010-Q4",15633.63,
"GBR","EMP","MEN","THND_PER","Q","2011-Q1",15641.47,
"GBR","EMP","MEN","THND_PER","Q","2011-Q2",15684.52,
"GBR","EMP","MEN","THND_PER","Q","2011-Q3",15558.94,
"GBR","EMP","MEN","THND_PER","Q","2011-Q4",15586.95,
"GBR","EMP","MEN","THND_PER","Q","2012-Q1",15659.18,
"GBR","EMP","MEN","THND_PER","Q","2012-Q2",15818.58,
"GBR","EMP","MEN","THND_PER","Q","2012-Q3",15851.35,
"GBR","EMP","MEN","THND_PER","Q","2012-Q4",15900.26,
"GBR","EMP","MEN","THND_PER","Q","2013-Q1",15826.21,
"GBR","EMP","MEN","THND_PER","Q","2013-Q2",15891.25,
"GBR","EMP","MEN","THND_PER","Q","2013-Q3",16001.3,
"GBR","EMP","MEN","THND_PER","Q","2013-Q4",16093.09,
"GBR","EMP","MEN","THND_PER","Q","2014-Q1",16232.48,
"GBR","EMP","MEN","THND_PER","Q","2014-Q2",16303.01,
"GBR","EMP","MEN","THND_PER","Q","2014-Q3",16369.49,
"GBR","EMP","MEN","THND_PER","Q","2014-Q4",16393.63,
"GBR","EMP","MEN","THND_PER","Q","2015-Q1",16553.52,
"GBR","EMP","MEN","THND_PER","Q","2015-Q2",16497.32,
"GBR","EMP","MEN","THND_PER","Q","2015-Q3",16614.32,
"GBR","EMP","MEN","THND_PER","Q","2015-Q4",16779.29,
"GBR","EMP","MEN","THND_PER","Q","2016-Q1",16815.36,
"GBR","EMP","MEN","THND_PER","Q","2016-Q2",16859.6,
"GBR","EMP","MEN","THND_PER","Q","2016-Q3",16850.36,
"GBR","EMP","MEN","THND_PER","Q","2016-Q4",16843.07,
"GBR","EMP","MEN","THND_PER","Q","2017-Q1",16926.87,
"GBR","EMP","MEN","THND_PER","Q","2017-Q2",16978.76,
"GBR","EMP","MEN","THND_PER","Q","2017-Q3",16917.74,
"GBR","EMP","TOT","THND_PER","Q","1999-Q2",26941.34,
"GBR","EMP","TOT","THND_PER","Q","1999-Q3",27091.27,
"GBR","EMP","TOT","THND_PER","Q","1999-Q4",27186.16,
"GBR","EMP","TOT","THND_PER","Q","2000-Q1",27215.58,
"GBR","EMP","TOT","THND_PER","Q","2000-Q2",27331.74,
"GBR","EMP","TOT","THND_PER","Q","2000-Q3",27478.23,
"GBR","EMP","TOT","THND_PER","Q","2000-Q4",27436.79,
"GBR","EMP","TOT","THND_PER","Q","2001-Q1",27535.81,
"GBR","EMP","TOT","THND_PER","Q","2001-Q2",27604.96,
"GBR","EMP","TOT","THND_PER","Q","2001-Q3",27651.91,
"GBR","EMP","TOT","THND_PER","Q","2001-Q4",27710.88,
"GBR","EMP","TOT","THND_PER","Q","2002-Q1",27707.25,
"GBR","EMP","TOT","THND_PER","Q","2002-Q2",27800.51,
"GBR","EMP","TOT","THND_PER","Q","2002-Q3",27855.11,
"GBR","EMP","TOT","THND_PER","Q","2002-Q4",27948.75,
"GBR","EMP","TOT","THND_PER","Q","2003-Q1",27984.7,
"GBR","EMP","TOT","THND_PER","Q","2003-Q2",28111.79,
"GBR","EMP","TOT","THND_PER","Q","2003-Q3",28142.27,
"GBR","EMP","TOT","THND_PER","Q","2003-Q4",28190.12,"B"
"GBR","EMP","TOT","THND_PER","Q","2004-Q1",28371.85,
"GBR","EMP","TOT","THND_PER","Q","2004-Q2",28373.32,
"GBR","EMP","TOT","THND_PER","Q","2004-Q3",28375.9,
"GBR","EMP","TOT","THND_PER","Q","2004-Q4",28533.19,"B"
"GBR","EMP","TOT","THND_PER","Q","2005-Q1",28738.25,
"GBR","EMP","TOT","THND_PER","Q","2005-Q2",28668.66,
"GBR","EMP","TOT","THND_PER","Q","2005-Q3",28782.39,
"GBR","EMP","TOT","THND_PER","Q","2005-Q4",28764.62,
"GBR","EMP","TOT","THND_PER","Q","2006-Q1",28950.21,
"GBR","EMP","TOT","THND_PER","Q","2006-Q2",29016.1,
"GBR","EMP","TOT","THND_PER","Q","2006-Q3",29095.32,
"GBR","EMP","TOT","THND_PER","Q","2006-Q4",29099.71,"B"
"GBR","EMP","TOT","THND_PER","Q","2007-Q1",29067.36,
"GBR","EMP","TOT","THND_PER","Q","2007-Q2",29195.7,
"GBR","EMP","TOT","THND_PER","Q","2007-Q3",29309.06,
"GBR","EMP","TOT","THND_PER","Q","2007-Q4",29469.11,"B"
"GBR","EMP","TOT","THND_PER","Q","2008-Q1",29561.23,
"GBR","EMP","TOT","THND_PER","Q","2008-Q2",29613.7,
"GBR","EMP","TOT","THND_PER","Q","2008-Q3",29481.85,
"GBR","EMP","TOT","THND_PER","Q","2008-Q4",29423.84,
"GBR","EMP","TOT","THND_PER","Q","2009-Q1",29260.46,
"GBR","EMP","TOT","THND_PER","Q","2009-Q2",28999.47,
"GBR","EMP","TOT","THND_PER","Q","2009-Q3",28978.51,
"GBR","EMP","TOT","THND_PER","Q","2009-Q4",28997.58,
"GBR","EMP","TOT","THND_PER","Q","2010-Q1",28905.09,
"GBR","EMP","TOT","THND_PER","Q","2010-Q2",29080.87,
"GBR","EMP","TOT","THND_PER","Q","2010-Q3",29282.69,
"GBR","EMP","TOT","THND_PER","Q","2010-Q4",29229.48,
"GBR","EMP","TOT","THND_PER","Q","2011-Q1",29336.97,
"GBR","EMP","TOT","THND_PER","Q","2011-Q2",29341.74,
"GBR","EMP","TOT","THND_PER","Q","2011-Q3",29204.24,
"GBR","EMP","TOT","THND_PER","Q","2011-Q4",29246.16,
"GBR","EMP","TOT","THND_PER","Q","2012-Q1",29337.07,
"GBR","EMP","TOT","THND_PER","Q","2012-Q2",29562.59,
"GBR","EMP","TOT","THND_PER","Q","2012-Q3",29667.75,
"GBR","EMP","TOT","THND_PER","Q","2012-Q4",29814.48,
"GBR","EMP","TOT","THND_PER","Q","2013-Q1",29750.19,
"GBR","EMP","TOT","THND_PER","Q","2013-Q2",29850.94,
"GBR","EMP","TOT","THND_PER","Q","2013-Q3",30004.8,
"GBR","EMP","TOT","THND_PER","Q","2013-Q4",30209.35,
"GBR","EMP","TOT","THND_PER","Q","2014-Q1",30441.18,
"GBR","EMP","TOT","THND_PER","Q","2014-Q2",30625.3,
"GBR","EMP","TOT","THND_PER","Q","2014-Q3",30754.81,
"GBR","EMP","TOT","THND_PER","Q","2014-Q4",30862.5,
"GBR","EMP","TOT","THND_PER","Q","2015-Q1",31079.83,
"GBR","EMP","TOT","THND_PER","Q","2015-Q2",31032.16,
"GBR","EMP","TOT","THND_PER","Q","2015-Q3",31222.98,
"GBR","EMP","TOT","THND_PER","Q","2015-Q4",31436.95,
"GBR","EMP","TOT","THND_PER","Q","2016-Q1",31473.19,
"GBR","EMP","TOT","THND_PER","Q","2016-Q2",31627.87,
"GBR","EMP","TOT","THND_PER","Q","2016-Q3",31673.79,
"GBR","EMP","TOT","THND_PER","Q","2016-Q4",31735.91,
"GBR","EMP","TOT","THND_PER","Q","2017-Q1",31856.48,
"GBR","EMP","TOT","THND_PER","Q","2017-Q2",31979.28,
"GBR","EMP","TOT","THND_PER","Q","2017-Q3",31947.2,
"GBR","EMP","WOMEN","THND_PER","Q","1999-Q2",12291.86,
"GBR","EMP","WOMEN","THND_PER","Q","1999-Q3",12345.44,
"GBR","EMP","WOMEN","THND_PER","Q","1999-Q4",12407.76,
"GBR","EMP","WOMEN","THND_PER","Q","2000-Q1",12425.06,
"GBR","EMP","WOMEN","THND_PER","Q","2000-Q2",12481.04,
"GBR","EMP","WOMEN","THND_PER","Q","2000-Q3",12602.95,
"GBR","EMP","WOMEN","THND_PER","Q","2000-Q4",12556.67,
"GBR","EMP","WOMEN","THND_PER","Q","2001-Q1",12593.04,
"GBR","EMP","WOMEN","THND_PER","Q","2001-Q2",12628.97,
"GBR","EMP","WOMEN","THND_PER","Q","2001-Q3",12654.28,
"GBR","EMP","WOMEN","THND_PER","Q","2001-Q4",12698.17,
"GBR","EMP","WOMEN","THND_PER","Q","2002-Q1",12699.52,
"GBR","EMP","WOMEN","THND_PER","Q","2002-Q2",12786.31,
"GBR","EMP","WOMEN","THND_PER","Q","2002-Q3",12807.4,
"GBR","EMP","WOMEN","THND_PER","Q","2002-Q4",12812.78,
"GBR","EMP","WOMEN","THND_PER","Q","2003-Q1",12828.77,
"GBR","EMP","WOMEN","THND_PER","Q","2003-Q2",12885.69,
"GBR","EMP","WOMEN","THND_PER","Q","2003-Q3",12889.65,
"GBR","EMP","WOMEN","THND_PER","Q","2003-Q4",12956.14,"B"
"GBR","EMP","WOMEN","THND_PER","Q","2004-Q1",13043.11,
"GBR","EMP","WOMEN","THND_PER","Q","2004-Q2",13048.45,
"GBR","EMP","WOMEN","THND_PER","Q","2004-Q3",13034.18,
"GBR","EMP","WOMEN","THND_PER","Q","2004-Q4",13107.85,"B"
"GBR","EMP","WOMEN","THND_PER","Q","2005-Q1",13243.02,
"GBR","EMP","WOMEN","THND_PER","Q","2005-Q2",13226.17,
"GBR","EMP","WOMEN","THND_PER","Q","2005-Q3",13289.85,
"GBR","EMP","WOMEN","THND_PER","Q","2005-Q4",13240.44,
"GBR","EMP","WOMEN","THND_PER","Q","2006-Q1",13393.81,
"GBR","EMP","WOMEN","THND_PER","Q","2006-Q2",13408.98,
"GBR","EMP","WOMEN","THND_PER","Q","2006-Q3",13401.81,
"GBR","EMP","WOMEN","THND_PER","Q","2006-Q4",13412.98,"B"
"GBR","EMP","WOMEN","THND_PER","Q","2007-Q1",13377.98,
"GBR","EMP","WOMEN","THND_PER","Q","2007-Q2",13423.69,
"GBR","EMP","WOMEN","THND_PER","Q","2007-Q3",13491.89,
"GBR","EMP","WOMEN","THND_PER","Q","2007-Q4",13589.85,"B"
"GBR","EMP","WOMEN","THND_PER","Q","2008-Q1",13618.93,
"GBR","EMP","WOMEN","THND_PER","Q","2008-Q2",13659.83,
"GBR","EMP","WOMEN","THND_PER","Q","2008-Q3",13628.77,
"GBR","EMP","WOMEN","THND_PER","Q","2008-Q4",13613.93,
"GBR","EMP","WOMEN","THND_PER","Q","2009-Q1",13579.27,
"GBR","EMP","WOMEN","THND_PER","Q","2009-Q2",13536.02,
"GBR","EMP","WOMEN","THND_PER","Q","2009-Q3",13572.13,
"GBR","EMP","WOMEN","THND_PER","Q","2009-Q4",13617.05,
"GBR","EMP","WOMEN","THND_PER","Q","2010-Q1",13564.63,
"GBR","EMP","WOMEN","THND_PER","Q","2010-Q2",13593.82,
"GBR","EMP","WOMEN","THND_PER","Q","2010-Q3",13636.12,
"GBR","EMP","WOMEN","THND_PER","Q","2010-Q4",13595.85,
"GBR","EMP","WOMEN","THND_PER","Q","2011-Q1",13695.5,
"GBR","EMP","WOMEN","THND_PER","Q","2011-Q2",13657.22,
"GBR","EMP","WOMEN","THND_PER","Q","2011-Q3",13645.3,
"GBR","EMP","WOMEN","THND_PER","Q","2011-Q4",13659.21,
"GBR","EMP","WOMEN","THND_PER","Q","2012-Q1",13677.89,
"GBR","EMP","WOMEN","THND_PER","Q","2012-Q2",13744.01,
"GBR","EMP","WOMEN","THND_PER","Q","2012-Q3",13816.41,
"GBR","EMP","WOMEN","THND_PER","Q","2012-Q4",13914.22,
"GBR","EMP","WOMEN","THND_PER","Q","2013-Q1",13923.97,
"GBR","EMP","WOMEN","THND_PER","Q","2013-Q2",13959.69,
"GBR","EMP","WOMEN","THND_PER","Q","2013-Q3",14003.5,
"GBR","EMP","WOMEN","THND_PER","Q","2013-Q4",14116.26,
"GBR","EMP","WOMEN","THND_PER","Q","2014-Q1",14208.71,
"GBR","EMP","WOMEN","THND_PER","Q","2014-Q2",14322.29,
"GBR","EMP","WOMEN","THND_PER","Q","2014-Q3",14385.32,
"GBR","EMP","WOMEN","THND_PER","Q","2014-Q4",14468.87,
"GBR","EMP","WOMEN","THND_PER","Q","2015-Q1",14526.31,
"GBR","EMP","WOMEN","THND_PER","Q","2015-Q2",14534.83,
"GBR","EMP","WOMEN","THND_PER","Q","2015-Q3",14608.66,
"GBR","EMP","WOMEN","THND_PER","Q","2015-Q4",14657.66,
"GBR","EMP","WOMEN","THND_PER","Q","2016-Q1",14657.83,
"GBR","EMP","WOMEN","THND_PER","Q","2016-Q2",14768.27,
"GBR","EMP","WOMEN","THND_PER","Q","2016-Q3",14823.44,
"GBR","EMP","WOMEN","THND_PER","Q","2016-Q4",14892.84,
"GBR","EMP","WOMEN","THND_PER","Q","2017-Q1",14929.62,
"GBR","EMP","WOMEN","THND_PER","Q","2017-Q2",15000.52,
"GBR","EMP","WOMEN","THND_PER","Q","2017-Q3",15029.46,
"GBR","EMP","MEN","PC_WKGPOP","Q","1999-Q2",77.23015,
"GBR","EMP","MEN","PC_WKGPOP","Q","1999-Q3",77.63377,
"GBR","EMP","MEN","PC_WKGPOP","Q","1999-Q4",77.68434,
"GBR","EMP","MEN","PC_WKGPOP","Q","2000-Q1",77.60703,
"GBR","EMP","MEN","PC_WKGPOP","Q","2000-Q2",77.87833,
"GBR","EMP","MEN","PC_WKGPOP","Q","2000-Q3",77.96863,
"GBR","EMP","MEN","PC_WKGPOP","Q","2000-Q4",77.76982,
"GBR","EMP","MEN","PC_WKGPOP","Q","2001-Q1",78.09467,
"GBR","EMP","MEN","PC_WKGPOP","Q","2001-Q2",78.15203,
"GBR","EMP","MEN","PC_WKGPOP","Q","2001-Q3",77.97798,
"GBR","EMP","MEN","PC_WKGPOP","Q","2001-Q4",77.84747,
"GBR","EMP","MEN","PC_WKGPOP","Q","2002-Q1",77.67954,
"GBR","EMP","MEN","PC_WKGPOP","Q","2002-Q2",77.59785,
"GBR","EMP","MEN","PC_WKGPOP","Q","2002-Q3",77.55752,
"GBR","EMP","MEN","PC_WKGPOP","Q","2002-Q4",77.85905,
"GBR","EMP","MEN","PC_WKGPOP","Q","2003-Q1",77.77669,
"GBR","EMP","MEN","PC_WKGPOP","Q","2003-Q2",77.85548,
"GBR","EMP","MEN","PC_WKGPOP","Q","2003-Q3",77.90028,
"GBR","EMP","MEN","PC_WKGPOP","Q","2003-Q4",77.79893,"B"
"GBR","EMP","MEN","PC_WKGPOP","Q","2004-Q1",78.10381,
"GBR","EMP","MEN","PC_WKGPOP","Q","2004-Q2",77.9268,
"GBR","EMP","MEN","PC_WKGPOP","Q","2004-Q3",77.76633,
"GBR","EMP","MEN","PC_WKGPOP","Q","2004-Q4",77.92422,"B"
"GBR","EMP","MEN","PC_WKGPOP","Q","2005-Q1",78.12665,
"GBR","EMP","MEN","PC_WKGPOP","Q","2005-Q2",77.69691,
"GBR","EMP","MEN","PC_WKGPOP","Q","2005-Q3",77.72536,
"GBR","EMP","MEN","PC_WKGPOP","Q","2005-Q4",77.59603,
"GBR","EMP","MEN","PC_WKGPOP","Q","2006-Q1",77.50433,
"GBR","EMP","MEN","PC_WKGPOP","Q","2006-Q2",77.46998,
"GBR","EMP","MEN","PC_WKGPOP","Q","2006-Q3",77.76819,
"GBR","EMP","MEN","PC_WKGPOP","Q","2006-Q4",77.49531,"B"
"GBR","EMP","MEN","PC_WKGPOP","Q","2007-Q1",77.41198,
"GBR","EMP","MEN","PC_WKGPOP","Q","2007-Q2",77.58765,
"GBR","EMP","MEN","PC_WKGPOP","Q","2007-Q3",77.53636,
"GBR","EMP","MEN","PC_WKGPOP","Q","2007-Q4",77.83331,"B"
"GBR","EMP","MEN","PC_WKGPOP","Q","2008-Q1",77.82044,
"GBR","EMP","MEN","PC_WKGPOP","Q","2008-Q2",77.68671,
"GBR","EMP","MEN","PC_WKGPOP","Q","2008-Q3",77.10251,
"GBR","EMP","MEN","PC_WKGPOP","Q","2008-Q4",76.79805,
"GBR","EMP","MEN","PC_WKGPOP","Q","2009-Q1",76.05907,
"GBR","EMP","MEN","PC_WKGPOP","Q","2009-Q2",74.7692,
"GBR","EMP","MEN","PC_WKGPOP","Q","2009-Q3",74.44135,
"GBR","EMP","MEN","PC_WKGPOP","Q","2009-Q4",74.22585,
"GBR","EMP","MEN","PC_WKGPOP","Q","2010-Q1",73.78693,
"GBR","EMP","MEN","PC_WKGPOP","Q","2010-Q2",74.38372,
"GBR","EMP","MEN","PC_WKGPOP","Q","2010-Q3",74.92146,
"GBR","EMP","MEN","PC_WKGPOP","Q","2010-Q4",74.5838,
"GBR","EMP","MEN","PC_WKGPOP","Q","2011-Q1",74.50274,
"GBR","EMP","MEN","PC_WKGPOP","Q","2011-Q2",74.43371,
"GBR","EMP","MEN","PC_WKGPOP","Q","2011-Q3",74.07611,
"GBR","EMP","MEN","PC_WKGPOP","Q","2011-Q4",74.19415,
"GBR","EMP","MEN","PC_WKGPOP","Q","2012-Q1",74.52417,
"GBR","EMP","MEN","PC_WKGPOP","Q","2012-Q2",74.98436,
"GBR","EMP","MEN","PC_WKGPOP","Q","2012-Q3",75.23135,
"GBR","EMP","MEN","PC_WKGPOP","Q","2012-Q4",75.26068,
"GBR","EMP","MEN","PC_WKGPOP","Q","2013-Q1",74.91776,
"GBR","EMP","MEN","PC_WKGPOP","Q","2013-Q2",75.09285,
"GBR","EMP","MEN","PC_WKGPOP","Q","2013-Q3",75.69469,
"GBR","EMP","MEN","PC_WKGPOP","Q","2013-Q4",75.88831,
"GBR","EMP","MEN","PC_WKGPOP","Q","2014-Q1",76.38689,
"GBR","EMP","MEN","PC_WKGPOP","Q","2014-Q2",76.82938,
"GBR","EMP","MEN","PC_WKGPOP","Q","2014-Q3",77.01566,
"GBR","EMP","MEN","PC_WKGPOP","Q","2014-Q4",76.9723,
"GBR","EMP","MEN","PC_WKGPOP","Q","2015-Q1",77.39219,
"GBR","EMP","MEN","PC_WKGPOP","Q","2015-Q2",77.15082,
"GBR","EMP","MEN","PC_WKGPOP","Q","2015-Q3",77.47765,
"GBR","EMP","MEN","PC_WKGPOP","Q","2015-Q4",78.2081,
"GBR","EMP","MEN","PC_WKGPOP","Q","2016-Q1",78.30982,
"GBR","EMP","MEN","PC_WKGPOP","Q","2016-Q2",78.34737,
"GBR","EMP","MEN","PC_WKGPOP","Q","2016-Q3",78.12023,
"GBR","EMP","MEN","PC_WKGPOP","Q","2016-Q4",78.21983,
"GBR","EMP","MEN","PC_WKGPOP","Q","2017-Q1",78.39668,
"GBR","EMP","MEN","PC_WKGPOP","Q","2017-Q2",78.73753,
"GBR","EMP","MEN","PC_WKGPOP","Q","2017-Q3",78.39644,
"GBR","EMP","TOT","PC_WKGPOP","Q","1999-Q2",70.54917,
"GBR","EMP","TOT","PC_WKGPOP","Q","1999-Q3",70.84946,
"GBR","EMP","TOT","PC_WKGPOP","Q","1999-Q4",71.01819,
"GBR","EMP","TOT","PC_WKGPOP","Q","2000-Q1",70.96426,
"GBR","EMP","TOT","PC_WKGPOP","Q","2000-Q2",71.17575,
"GBR","EMP","TOT","PC_WKGPOP","Q","2000-Q3",71.45969,
"GBR","EMP","TOT","PC_WKGPOP","Q","2000-Q4",71.22669,
"GBR","EMP","TOT","PC_WKGPOP","Q","2001-Q1",71.48604,
"GBR","EMP","TOT","PC_WKGPOP","Q","2001-Q2",71.51154,
"GBR","EMP","TOT","PC_WKGPOP","Q","2001-Q3",71.38101,
"GBR","EMP","TOT","PC_WKGPOP","Q","2001-Q4",71.40979,
"GBR","EMP","TOT","PC_WKGPOP","Q","2002-Q1",71.26633,
"GBR","EMP","TOT","PC_WKGPOP","Q","2002-Q2",71.39481,
"GBR","EMP","TOT","PC_WKGPOP","Q","2002-Q3",71.40301,
"GBR","EMP","TOT","PC_WKGPOP","Q","2002-Q4",71.51754,
"GBR","EMP","TOT","PC_WKGPOP","Q","2003-Q1",71.43425,
"GBR","EMP","TOT","PC_WKGPOP","Q","2003-Q2",71.56313,
"GBR","EMP","TOT","PC_WKGPOP","Q","2003-Q3",71.50394,
"GBR","EMP","TOT","PC_WKGPOP","Q","2003-Q4",71.58548,"B"
"GBR","EMP","TOT","PC_WKGPOP","Q","2004-Q1",71.86047,
"GBR","EMP","TOT","PC_WKGPOP","Q","2004-Q2",71.71726,
"GBR","EMP","TOT","PC_WKGPOP","Q","2004-Q3",71.56651,
"GBR","EMP","TOT","PC_WKGPOP","Q","2004-Q4",71.7212,"B"
"GBR","EMP","TOT","PC_WKGPOP","Q","2005-Q1",71.98737,
"GBR","EMP","TOT","PC_WKGPOP","Q","2005-Q2",71.69814,
"GBR","EMP","TOT","PC_WKGPOP","Q","2005-Q3",71.80179,
"GBR","EMP","TOT","PC_WKGPOP","Q","2005-Q4",71.54029,
"GBR","EMP","TOT","PC_WKGPOP","Q","2006-Q1",71.65416,
"GBR","EMP","TOT","PC_WKGPOP","Q","2006-Q2",71.63114,
"GBR","EMP","TOT","PC_WKGPOP","Q","2006-Q3",71.66837,
"GBR","EMP","TOT","PC_WKGPOP","Q","2006-Q4",71.49776,"B"
"GBR","EMP","TOT","PC_WKGPOP","Q","2007-Q1",71.2717,
"GBR","EMP","TOT","PC_WKGPOP","Q","2007-Q2",71.40909,
"GBR","EMP","TOT","PC_WKGPOP","Q","2007-Q3",71.46957,
"GBR","EMP","TOT","PC_WKGPOP","Q","2007-Q4",71.75232,"B"
"GBR","EMP","TOT","PC_WKGPOP","Q","2008-Q1",71.77456,
"GBR","EMP","TOT","PC_WKGPOP","Q","2008-Q2",71.75533,
"GBR","EMP","TOT","PC_WKGPOP","Q","2008-Q3",71.31646,
"GBR","EMP","TOT","PC_WKGPOP","Q","2008-Q4",71.10618,
"GBR","EMP","TOT","PC_WKGPOP","Q","2009-Q1",70.55569,
"GBR","EMP","TOT","PC_WKGPOP","Q","2009-Q2",69.72765,
"GBR","EMP","TOT","PC_WKGPOP","Q","2009-Q3",69.62364,
"GBR","EMP","TOT","PC_WKGPOP","Q","2009-Q4",69.52095,
"GBR","EMP","TOT","PC_WKGPOP","Q","2010-Q1",69.11427,
"GBR","EMP","TOT","PC_WKGPOP","Q","2010-Q2",69.39217,
"GBR","EMP","TOT","PC_WKGPOP","Q","2010-Q3",69.71661,
"GBR","EMP","TOT","PC_WKGPOP","Q","2010-Q4",69.36433,
"GBR","EMP","TOT","PC_WKGPOP","Q","2011-Q1",69.44884,
"GBR","EMP","TOT","PC_WKGPOP","Q","2011-Q2",69.35299,
"GBR","EMP","TOT","PC_WKGPOP","Q","2011-Q3",69.1851,
"GBR","EMP","TOT","PC_WKGPOP","Q","2011-Q4",69.25966,
"GBR","EMP","TOT","PC_WKGPOP","Q","2012-Q1",69.43691,
"GBR","EMP","TOT","PC_WKGPOP","Q","2012-Q2",69.78934,
"GBR","EMP","TOT","PC_WKGPOP","Q","2012-Q3",70.09512,
"GBR","EMP","TOT","PC_WKGPOP","Q","2012-Q4",70.39298,
"GBR","EMP","TOT","PC_WKGPOP","Q","2013-Q1",70.21585,
"GBR","EMP","TOT","PC_WKGPOP","Q","2013-Q2",70.32236,
"GBR","EMP","TOT","PC_WKGPOP","Q","2013-Q3",70.68935,
"GBR","EMP","TOT","PC_WKGPOP","Q","2013-Q4",70.95809,
"GBR","EMP","TOT","PC_WKGPOP","Q","2014-Q1",71.42489,
"GBR","EMP","TOT","PC_WKGPOP","Q","2014-Q2",71.83037,
"GBR","EMP","TOT","PC_WKGPOP","Q","2014-Q3",72.06643,
